page_seq,house_seq,title,url,address,area_m2,bedrooms,en_suites,price,bathrooms,parking_spaces,type,street_name,street_number,city,condo_name
2,26,                Casa de condominio com 4 Quartos a Venda 313m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-313m2-venda-RS1600000-id-2471843370/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",313.0,4.0,4.0,1600000,4.0,2.0,House,,,Santana de Parnaíba SP,Morada dos Pinheiros
2,27,                Casa de condominio com 4 Quartos a Venda 324m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-324m2-venda-RS1400000-id-2437525474/?__vt=plp:b,"                Alameda das Paineiras, 969 - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",324.0,4.0,4.0,1400000,4.0,4.0,House,Alameda das Paineiras,969.0,Santana de Parnaíba SP,Morada dos Pinheiros
2,28,                Casa de condominio com 4 Quartos a Venda 340m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-340m2-venda-RS1400000-id-2482779687/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",340.0,4.0,2.0,1400000,4.0,4.0,House,,,Santana de Parnaíba SP,Morada dos Pinheiros
2,29,                Casa com 3 Quartos para VendaAluguel 420m2            ,www.vivareal.com.br/imovel/casa-3-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-420m2-venda-RS1650000-id-2451793062/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",420.0,3.0,1.0,1650000,3.0,3.0,House,,,Santana de Parnaíba SP,Morada dos Pinheiros
2,30,                Casa de condominio com 4 Quartos a Venda 358m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-358m2-venda-RS2000000-id-2482778807/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",358.0,4.0,4.0,2000000,4.0,4.0,House,,,Santana de Parnaíba SP,Morada dos Pinheiros
2,31,                Casa de condominio com 4 Quartos a Venda 394m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-394m2-venda-RS1800000-id-2432558994/?__vt=plp:b,"                Alameda das Dracenas - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",394.0,4.0,2.0,1800000,4.0,3.0,House,Alameda das Dracenas,,Santana de Parnaíba SP,Morada das Flores
2,32,                Casa com 2 Quartos para VendaAluguel 230m2            ,www.vivareal.com.br/imovel/casa-2-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-230m2-venda-RS1300000-id-1504315498/?__vt=plp:b,"                Alameda das Sucupiras, 1682 - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",230.0,2.0,1.0,1300000,2.0,2.0,House,Alameda das Sucupiras,1682.0,Santana de Parnaíba SP,Morada dos Pinheiros
2,33,                Casa de condominio com 4 Quartos a Venda 320m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-320m2-venda-RS2200000-id-2482776695/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",320.0,4.0,4.0,2200000,4.0,4.0,House,,,Santana de Parnaíba SP,Morada dos Pinheiros
2,34,                Casa de condominio com 4 Quartos a Venda 360m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-360m2-venda-RS1900000-id-2478476977/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",360.0,4.0,4.0,1900000,4.0,4.0,House,,,Santana de Parnaíba SP,Morada dos Pinheiros
2,35,                Casa de condominio com 4 Quartos a Venda 410m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-410m2-venda-RS1450000-id-2465601989/?__vt=plp:b,"                Alameda dos Cravos - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",410.0,4.0,4.0,1450000,4.0,4.0,House,Alameda dos Cravos,,Santana de Parnaíba SP,Morada das Flores
3,0,                Casa com 3 Quartos a Venda 212m2            ,www.vivareal.com.br/imovel/casa-3-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-212m2-venda-RS1300000-id-2457812654/?__vt=plp:b,"                Alameda das Dálias - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",212.0,3.0,1.0,1300000,3.0,2.0,House,Alameda das Dálias,,Santana de Parnaíba SP,Morada das Flores
3,1,                Casa de condominio com 3 Quartos a Venda 310m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-310m2-venda-RS1720000-id-2452614682/?__vt=plp:b,"                Alameda das Seringueiras - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",310.0,3.0,1.0,1720000,3.0,6.0,House,Alameda das Seringueiras,,Santana de Parnaíba SP,Morada dos Pinheiros
3,2,                Casa de condominio com 4 Quartos a Venda 350m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-350m2-venda-RS1500000-id-2467664431/?__vt=plp:b,"                Alameda das Rosas - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",350.0,4.0,2.0,1500000,4.0,4.0,House,Alameda das Rosas,,Santana de Parnaíba SP,Morada das Flores
3,3,                Casa de condominio com 3 Quartos para VendaAluguel 224m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-224m2-venda-RS1400000-id-2449977537/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",224.0,3.0,1.0,1400000,3.0,3.0,House,,,Santana de Parnaíba SP,Morada dos Pinheiros
3,4,                Casa de condominio com 3 Quartos a Venda 512m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-512m2-venda-RS1700000-id-2452129139/?__vt=plp:b,"                Alameda das Paineiras - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",512.0,3.0,3.0,1700000,3.0,6.0,House,Alameda das Paineiras,,Santana de Parnaíba SP,Morada dos Pinheiros
3,5,                Casa com 5 Quartos a Venda 440m2            ,www.vivareal.com.br/imovel/casa-5-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-440m2-venda-RS2500000-id-2487405404/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",440.0,5.0,2.0,2500000,5.0,6.0,House,,,Santana de Parnaíba SP,Morada dos Pinheiros
3,6,                Casa de condominio com 5 Quartos a Venda 540m2            ,www.vivareal.com.br/imovel/casa-de-condominio-5-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-540m2-venda-RS3630000-id-2470661704/?__vt=plp:b,"                Alameda dos Cravos - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",540.0,5.0,5.0,3630000,5.0,5.0,House,Alameda dos Cravos,,Santana de Parnaíba SP,Morada das Flores
3,7,                Casa de condominio com 3 Quartos a Venda 260m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-260m2-venda-RS1400000-id-2461343433/?__vt=plp:b,"                Alameda das Carnaúbas - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",260.0,3.0,3.0,1400000,3.0,4.0,House,Alameda das Carnaúbas,,Santana de Parnaíba SP,Morada dos Pinheiros
3,8,                Casa de condominio com 4 Quartos a Venda 313m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-313m2-venda-RS1590000-id-2460519674/?__vt=plp:b,"                Alameda dos Cravos - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",313.0,4.0,4.0,1590000,4.0,4.0,House,Alameda dos Cravos,,Santana de Parnaíba SP,Morada das Flores
3,9,                Casa de condominio com 3 Quartos a Venda 560m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-560m2-venda-RS5000000-id-2482585902/?__vt=plp:b,"                Alameda das Paineiras - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",560.0,3.0,3.0,5000000,3.0,4.0,House,Alameda das Paineiras,,Santana de Parnaíba SP,Morada dos Pinheiros
3,10,                Casa de condominio com 4 Quartos a Venda 306m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-306m2-venda-RS1370000-id-2477460191/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",306.0,4.0,1.0,1370000,4.0,6.0,House,,,Santana de Parnaíba SP,Morada dos Pinheiros
3,11,                Casa de condominio com 4 Quartos a Venda 380m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-380m2-venda-RS1800000-id-2485721729/?__vt=plp:b,"                Alameda dos Jasmins, 394 - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",380.0,4.0,4.0,1800000,4.0,4.0,House,Alameda dos Jasmins,394.0,Santana de Parnaíba SP,Morada das Flores
3,12,                Casa de condominio com 3 Quartos a Venda 398m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-398m2-venda-RS1850000-id-2482774963/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",398.0,3.0,3.0,1850000,3.0,4.0,House,,,Santana de Parnaíba SP,Morada dos Pinheiros
3,13,                Casa de condominio com 3 Quartos a Venda 284m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-284m2-venda-RS1320000-id-2482778067/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",284.0,3.0,1.0,1320000,3.0,4.0,House,,,Santana de Parnaíba SP,Morada dos Pinheiros
3,14,                Casa de condominio com 4 Quartos a Venda 440m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-440m2-venda-RS1700000-id-2431447704/?__vt=plp:b,"                Alameda dos Pinhos - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",440.0,4.0,4.0,1700000,4.0,4.0,House,Alameda dos Pinhos,,Santana de Parnaíba SP,Morada dos Pinheiros
3,15,                Casa de condominio com 4 Quartos a Venda 400m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-400m2-venda-RS1700000-id-2462310990/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",400.0,4.0,4.0,1700000,4.0,3.0,House,,,Santana de Parnaíba SP,Morada dos Pinheiros
3,16,                Casa de condominio com 4 Quartos a Venda 440m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-440m2-venda-RS1800000-id-2482778821/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",440.0,4.0,4.0,1800000,4.0,4.0,House,,,Santana de Parnaíba SP,Morada dos Pinheiros
3,17,                Casa de condominio com 4 Quartos a Venda 398m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-398m2-venda-RS1350000-id-2462654381/?__vt=plp:b,"                Alameda dos Jataís, 100 - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",398.0,4.0,4.0,1350000,4.0,5.0,House,Alameda dos Jataís,100.0,Santana de Parnaíba SP,Morada dos Pinheiros
3,18,                Casa de condominio com 3 Quartos a Venda 314m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-314m2-venda-RS1300000-id-2482779686/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",314.0,3.0,3.0,1300000,3.0,4.0,House,,,Santana de Parnaíba SP,Morada dos Pinheiros
3,19,                Casa de condominio com 4 Quartos a Venda 385m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-385m2-venda-RS1690000-id-2470659679/?__vt=plp:b,"                Alameda das Violetas - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",385.0,4.0,4.0,1690000,4.0,6.0,House,Alameda das Violetas,,Santana de Parnaíba SP,Morada das Flores
3,20,                Casa de condominio com 4 Quartos a Venda 450m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-450m2-venda-RS1690000-id-2461363892/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",450.0,4.0,4.0,1690000,4.0,2.0,House,,,Santana de Parnaíba SP,Morada dos Pinheiros
3,21,                Casa de condominio com 4 Quartos a Venda 380m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-380m2-venda-RS1650000-id-84464089/?__vt=plp:b,"                Alameda dos Pinhos, 234 - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",380.0,4.0,2.0,1650000,4.0,2.0,House,Alameda dos Pinhos,234.0,Santana de Parnaíba SP,Morada dos Pinheiros
3,22,                Casa de condominio com 3 Quartos a Venda 320m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-320m2-venda-RS1700000-id-2482779307/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",320.0,3.0,3.0,1700000,3.0,4.0,House,,,Santana de Parnaíba SP,Morada dos Pinheiros
3,23,                Casa de condominio com 4 Quartos a Venda 320m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-320m2-venda-RS1250000-id-2482724783/?__vt=plp:b,"                Alameda das Sucupiras - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",320.0,4.0,2.0,1250000,4.0,4.0,House,Alameda das Sucupiras,,Santana de Parnaíba SP,Morada dos Pinheiros
3,24,                Casa de condominio com 4 Quartos a Venda 356m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-356m2-venda-RS1540000-id-2488026413/?__vt=plp:b,"                Alameda das Castanheiras - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",356.0,4.0,2.0,1540000,4.0,4.0,House,Alameda das Castanheiras,,Santana de Parnaíba SP,Morada dos Pinheiros
3,25,                Casa de condominio com 4 Quartos a Venda 400m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-400m2-venda-RS2800000-id-2455524295/?__vt=plp:b,"                Alameda das Paineiras - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",400.0,4.0,4.0,2800000,4.0,4.0,House,Alameda das Paineiras,,Santana de Parnaíba SP,Morada dos Pinheiros
3,26,                Casa de condominio com 4 Quartos a Venda 500m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-500m2-venda-RS1400000-id-2482776960/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",500.0,4.0,4.0,1400000,4.0,6.0,House,,,Santana de Parnaíba SP,Morada dos Pinheiros
3,27,                Casa de condominio com 4 Quartos a Venda 346m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-346m2-venda-RS1750000-id-2482778167/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",346.0,4.0,2.0,1750000,4.0,4.0,House,,,Santana de Parnaíba SP,Morada dos Pinheiros
3,28,                Casa de condominio com 4 Quartos a Venda 365m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-365m2-venda-RS2300000-id-2461220089/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",365.0,4.0,4.0,2300000,4.0,3.0,House,,,Santana de Parnaíba SP,Morada dos Pinheiros
3,29,                Casa de condominio com 4 Quartos a Venda 451m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-451m2-venda-RS2450000-id-2482777468/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",451.0,4.0,2.0,2450000,4.0,6.0,House,,,Santana de Parnaíba SP,Morada dos Pinheiros
3,30,                Sobrado com 4 Quartos a Venda 400m2            ,www.vivareal.com.br/imovel/sobrado-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-400m2-venda-RS1500000-id-2449378560/?__vt=plp:b,"                Alameda dos Pinhos - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",400.0,4.0,4.0,1500000,4.0,5.0,House,Alameda dos Pinhos,,Santana de Parnaíba SP,Morada dos Pinheiros
3,31,                LoteTerreno    a Venda 391m2            ,www.vivareal.com.br/imovel/lote-terreno-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-391m2-venda-RS430000-id-2433800313/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",391.0,,,430000,,,Allotment,,,Santana de Parnaíba SP,Morada dos Pinheiros
3,32,                Casa de condominio com 4 Quartos para VendaAluguel 400m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-400m2-venda-RS2300000-id-2474972824/?__vt=plp:b,"                Alameda dos Angelins, 49 - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",400.0,4.0,2.0,2300000,4.0,5.0,House,Alameda dos Angelins,49.0,Santana de Parnaíba SP,Morada dos Pinheiros
3,33,                Casa com 3 Quartos a Venda 220m2            ,www.vivareal.com.br/imovel/casa-3-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-220m2-venda-RS1180000-id-2460522447/?__vt=plp:b,"                Alameda dos Jasmins, 338 - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",220.0,3.0,1.0,1180000,3.0,4.0,House,Alameda dos Jasmins,338.0,Santana de Parnaíba SP,Morada das Flores
3,34,                Casa de condominio com 4 Quartos a Venda 360m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-360m2-venda-RS1650000-id-2487491199/?__vt=plp:b,"                Alameda das Rosas - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",360.0,4.0,4.0,1650000,4.0,4.0,House,Alameda das Rosas,,Santana de Parnaíba SP,Morada das Flores
3,35,                Casa de condominio com 4 Quartos a Venda 500m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-500m2-venda-RS1250000-id-2459449920/?__vt=plp:b,"                Alameda dos Pinhos - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",500.0,4.0,4.0,1250000,4.0,4.0,House,Alameda dos Pinhos,,Santana de Parnaíba SP,Morada dos Pinheiros
4,0,                Sobrado com 5 Quartos para VendaAluguel 550m2            ,www.vivareal.com.br/imovel/sobrado-5-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-550m2-venda-RS3800000-id-1504345484/?__vt=plp:b,"                Alameda dos Cravos, 1020 - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",550.0,5.0,5.0,3800000,5.0,4.0,House,Alameda dos Cravos,1020.0,Santana de Parnaíba SP,Morada das Flores
4,1,                Casa de condominio com 3 Quartos a Venda 270m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-270m2-venda-RS1300000-id-2461219993/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",270.0,3.0,3.0,1300000,3.0,2.0,House,,,Santana de Parnaíba SP,Morada dos Pinheiros
4,2,                Casa de condominio com 4 Quartos a Venda 720m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-720m2-venda-RS6500000-id-2482777549/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",720.0,4.0,4.0,6500000,4.0,8.0,House,,,Santana de Parnaíba SP,Morada dos Pinheiros
4,3,                Casa de condominio com 4 Quartos a Venda 418m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-418m2-venda-RS1800000-id-90092313/?__vt=plp:b,"                Alameda das Seringueiras - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",418.0,4.0,4.0,1800000,4.0,4.0,House,Alameda das Seringueiras,,Santana de Parnaíba SP,Morada dos Pinheiros
4,4,                Casa de condominio com 5 Quartos a Venda 538m2            ,www.vivareal.com.br/imovel/casa-de-condominio-5-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-538m2-venda-RS3800000-id-2069005481/?__vt=plp:b,"                Alameda dos Cravos - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",538.0,5.0,5.0,3800000,5.0,4.0,House,Alameda dos Cravos,,Santana de Parnaíba SP,Morada das Flores
4,5,                Casa de condominio com 4 Quartos a Venda 418m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-418m2-venda-RS2400000-id-2482777221/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",418.0,4.0,4.0,2400000,4.0,4.0,House,,,Santana de Parnaíba SP,Morada dos Pinheiros
4,6,                Sobrado com 4 Quartos para VendaAluguel 500m2            ,www.vivareal.com.br/imovel/sobrado-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-500m2-venda-RS1400000-id-2445960533/?__vt=plp:b,"                Alameda das Seringueiras - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",500.0,4.0,3.0,1400000,4.0,5.0,House,Alameda das Seringueiras,,Santana de Parnaíba SP,Morada dos Pinheiros
4,7,                Casa de condominio com 4 Quartos para VendaAluguel 310m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-310m2-venda-RS1450000-id-2460516307/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",310.0,4.0,3.0,1450000,4.0,2.0,House,,,Santana de Parnaíba SP,Morada dos Pinheiros
4,8,                Casa de condominio com 4 Quartos a Venda 380m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-380m2-venda-RS1810000-id-2435751582/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",380.0,4.0,2.0,1810000,4.0,4.0,House,,,Santana de Parnaíba SP,Morada dos Pinheiros
4,9,                Casa de condominio com 3 Quartos a Venda 200m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-200m2-venda-RS1200000-id-92588159/?__vt=plp:b,"                Alameda das Perobas - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",200.0,3.0,1.0,1200000,3.0,4.0,House,Alameda das Perobas,,Santana de Parnaíba SP,Morada dos Pinheiros
4,10,                Casa de condominio com 4 Quartos a Venda 417m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-417m2-venda-RS2200000-id-2482870746/?__vt=plp:b,"                Alameda das Seringueiras - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",417.0,4.0,4.0,2200000,4.0,2.0,House,Alameda das Seringueiras,,Santana de Parnaíba SP,Morada dos Pinheiros
4,11,                Casa de condominio com 4 Quartos a Venda 384m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-384m2-venda-RS1380000-id-2482779885/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",384.0,4.0,4.0,1380000,4.0,6.0,House,,,Santana de Parnaíba SP,Morada dos Pinheiros
4,12,                Casa de condominio com 4 Quartos a Venda 468m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-468m2-venda-RS1175000-id-2447668219/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",468.0,4.0,3.0,1175000,4.0,4.0,House,,,Santana de Parnaíba SP,Morada dos Pinheiros
