page_seq,house_seq,title,url,address,area_m2,bedrooms,en_suites,price,bathrooms,parking_spaces,type,street_name,street_number,condo_name,city
4,34,                Casa de condominio com 4 Quartos a Venda 400m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-400m2-venda-RS2300000-id-2482777228/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",400.0,4.0,4.0,2300000,5,4.0,Casa,,,Morada  dos Pinheiros,Santana de Parnaíba  SP
4,35,                Casa com 4 Quartos a Venda 380m2            ,www.vivareal.com.br/imovel/casa-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-380m2-venda-RS1600000-id-2430969765/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",380.0,4.0,2.0,1600000,5,4.0,Casa,,,Morada  dos Pinheiros,Santana de Parnaíba  SP
5,0,                Casa de condominio com 3 Quartos a Venda 260m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-260m2-venda-RS1300000-id-2465647872/?__vt=plp:b,"                Alameda das Carnaúbas - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",260.0,3.0,1.0,1300000,5,,Casa,Alameda das Carnaúbas,,Morada  dos Pinheiros,Santana de Parnaíba  SP
5,1,                Casa de condominio com 4 Quartos a Venda 420m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-420m2-venda-RS2800000-id-2483740882/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",420.0,4.0,4.0,2800000,6,6.0,Casa,,,Morada  dos Pinheiros,Santana de Parnaíba  SP
5,2,                Casa de condominio com 5 Quartos a Venda 550m2            ,www.vivareal.com.br/imovel/casa-de-condominio-5-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-550m2-venda-RS1800000-id-2447359441/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",550.0,5.0,2.0,1800000,5,2.0,Casa,,,Morada  dos Pinheiros,Santana de Parnaíba  SP
5,3,                Casa de condominio com 4 Quartos a Venda 490m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-490m2-venda-RS1799500-id-2485562389/?__vt=plp:b,"                Alameda das Anêmonas - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",490.0,4.0,4.0,1799500,4,6.0,Casa,Alameda das Anêmonas,,Morada  dos Pinheiros,Santana de Parnaíba  SP
5,4,                Casa de condominio com 4 Quartos a Venda 500m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-500m2-venda-RS2900000-id-92188804/?__vt=plp:b,"                Alameda das Carnaúbas - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",500.0,4.0,4.0,2900000,7,6.0,Casa,Alameda das Carnaúbas,,Morada  dos Pinheiros,Santana de Parnaíba  SP
5,5,                Casa de condominio com 4 Quartos a Venda 255m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-255m2-venda-RS1500000-id-2482776447/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",255.0,4.0,1.0,1500000,3,4.0,Casa,,,Morada  dos Pinheiros,Santana de Parnaíba  SP
5,6,                Casa de condominio com 4 Quartos a Venda 292m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-292m2-venda-RS1500000-id-1745085660/?__vt=plp:b,"                Alameda das Castanheiras - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",292.0,4.0,2.0,1500000,1,4.0,Casa,Alameda das Castanheiras,,Morada  dos Pinheiros,Santana de Parnaíba  SP
5,7,                Casa de condominio com 3 Quartos a Venda 224m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-224m2-venda-RS1100000-id-2443456264/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",224.0,3.0,1.0,1100000,4,2.0,Casa,,,Morada  dos Pinheiros,Santana de Parnaíba  SP
5,8,                Casa de condominio com 4 Quartos a Venda 380m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-380m2-venda-RS1750000-id-2481100306/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",380.0,4.0,2.0,1750000,4,4.0,Casa,,,Morada  dos Pinheiros,Santana de Parnaíba  SP
5,9,                Casa de condominio com 4 Quartos a Venda 324m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-324m2-venda-RS1700000-id-2433798426/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",324.0,4.0,4.0,1700000,4,2.0,Casa,,,Morada  dos Pinheiros,Santana de Parnaíba  SP
5,10,                Casa de condominio com 3 Quartos a Venda 220m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-220m2-venda-RS1100000-id-86119982/?__vt=plp:b,"                Alameda dos Cravos - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",220.0,3.0,1.0,1100000,5,,Casa,Alameda dos Cravos,,Morada  dos Pinheiros,Santana de Parnaíba  SP
5,11,                Casa de condominio com 4 Quartos a Venda 360m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-360m2-venda-RS1900000-id-2478476977/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",360.0,4.0,4.0,1900000,6,4.0,Casa,,,Morada  dos Pinheiros,Santana de Parnaíba  SP
5,12,                Casa de condominio com 4 Quartos a Venda 392m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-392m2-venda-RS1250000-id-2433798433/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",392.0,4.0,4.0,1250000,6,2.0,Casa,,,Morada  dos Pinheiros,Santana de Parnaíba  SP
5,13,                Casa de condominio com 4 Quartos a Venda 340m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-340m2-venda-RS1700000-id-2483073511/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",340.0,4.0,2.0,1700000,5,4.0,Casa,,,Morada  dos Pinheiros,Santana de Parnaíba  SP
5,14,                Casa de condominio com 4 Quartos a Venda 450m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-450m2-venda-RS1690000-id-2461363892/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",450.0,4.0,4.0,1690000,4,2.0,Casa,,,Morada  dos Pinheiros,Santana de Parnaíba  SP
5,15,                Casa de condominio com 4 Quartos a Venda 256m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-256m2-venda-RS1400000-id-2482779326/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",256.0,4.0,2.0,1400000,4,6.0,Casa,,,Morada  dos Pinheiros,Santana de Parnaíba  SP
5,16,                Sobrado com 4 Quartos a Venda 245m2            ,www.vivareal.com.br/imovel/sobrado-4-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-245m2-venda-RS950000-id-84386839/?__vt=plp:b,"                Alameda das Dálias - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",245.0,4.0,2.0,950000,1,2.0,Casa,Alameda das Dálias,,Morada  dos Pinheiros,Santana de Parnaíba  SP
5,17,                Casa de condominio com 4 Quartos a Venda 540m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-540m2-venda-RS2650000-id-2484672394/?__vt=plp:b,"                Alameda das Castanheiras, 560 - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",540.0,4.0,3.0,2650000,3,9.0,Casa,Alameda das Castanheiras,560.0,Morada dos Pinheiros,Santana de Parnaíba  SP
5,18,                Casa de condominio com 4 Quartos a Venda 294m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-294m2-venda-RS1700000-id-2482777116/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",294.0,4.0,2.0,1700000,4,6.0,Casa,,,Morada  dos Pinheiros,Santana de Parnaíba  SP
5,19,                Casa de condominio com 3 Quartos a Venda 370m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-370m2-venda-RS1800000-id-1745275520/?__vt=plp:b,"                Alameda das Begônias - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",370.0,3.0,3.0,1800000,2,3.0,Casa,Alameda das Begônias,,Morada  dos Pinheiros,Santana de Parnaíba  SP
5,20,                Sobrado com 4 Quartos a Venda 292m2            ,www.vivareal.com.br/imovel/sobrado-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-292m2-venda-RS1400000-id-1042039741/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",292.0,4.0,2.0,1400000,8,4.0,Casa,,,Morada  dos Pinheiros,Santana de Parnaíba  SP
5,21,                Casa de condominio com 6 Quartos a Venda 632m2            ,www.vivareal.com.br/imovel/casa-de-condominio-6-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-632m2-venda-RS4500000-id-2482778452/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",632.0,6.0,4.0,4500000,9,12.0,Casa,,,Morada  dos Pinheiros,Santana de Parnaíba  SP
5,22,                Casa de condominio com 3 Quartos a Venda 240m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-240m2-venda-RS1500000-id-2439004801/?__vt=plp:b,"                Alameda dos Manacás - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",240.0,3.0,1.0,1500000,4,4.0,Casa,Alameda dos Manacás,,Morada  dos Pinheiros,Santana de Parnaíba  SP
5,23,                Casa de condominio com 4 Quartos a Venda 346m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-346m2-venda-RS1700000-id-69245771/?__vt=plp:b,"                Alameda dos Pinhos - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",346.0,4.0,2.0,1700000,4,4.0,Casa,Alameda dos Pinhos,,Morada  dos Pinheiros,Santana de Parnaíba  SP
5,24,                Casa com 6 Quartos a Venda 479m2            ,www.vivareal.com.br/imovel/casa-6-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-479m2-venda-RS1024435-id-2483341136/?__vt=plp:b,"                Alameda dos Antúrios, 453 - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",479.0,6.0,,1024435,1,,Casa,Alameda dos Antúrios,453.0,Morada dos Pinheiros,Santana de Parnaíba  SP
5,25,                Casa com 4 Quartos a Venda 500m2            ,www.vivareal.com.br/imovel/casa-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-500m2-venda-RS2800000-id-2476941685/?__vt=plp:b,"                Alameda das Paineiras, 1472 - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",500.0,4.0,4.0,2800000,6,,Casa,Alameda das Paineiras,1472.0,Morada dos Pinheiros,Santana de Parnaíba  SP
5,26,                Casa de condominio com 4 Quartos a Venda 506m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-506m2-venda-RS3900000-id-2482777988/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",506.0,4.0,4.0,3900000,6,6.0,Casa,,,Morada  dos Pinheiros,Santana de Parnaíba  SP
5,27,                Casa de condominio com 4 Quartos a Venda 480m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-480m2-venda-RS2100000-id-2482778803/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",480.0,4.0,2.0,2100000,4,4.0,Casa,,,Morada  dos Pinheiros,Santana de Parnaíba  SP
5,28,                Casa de condominio com 4 Quartos a Venda 398m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-398m2-venda-RS1350000-id-2462654792/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",398.0,4.0,4.0,1350000,5,4.0,Casa,,,Morada  dos Pinheiros,Santana de Parnaíba  SP
5,29,                Casa com 4 Quartos a Venda 608m2            ,www.vivareal.com.br/imovel/casa-4-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-608m2-venda-RS2800000-id-2483603075/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",608.0,4.0,4.0,2800000,7,6.0,Casa,,,Morada  dos Pinheiros,Santana de Parnaíba  SP
5,30,                Casa de condominio com 3 Quartos a Venda 468m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-468m2-venda-RS1280000-id-2483763390/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",468.0,3.0,3.0,1280000,5,4.0,Casa,,,Morada  dos Pinheiros,Santana de Parnaíba  SP
5,31,                Casa de condominio com 4 Quartos para VendaAluguel 310m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-310m2-venda-RS1450000-id-2460516307/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",310.0,4.0,3.0,1450000,3,2.0,Casa,,,Morada  dos Pinheiros,Santana de Parnaíba  SP
5,32,                Casa de condominio com 3 Quartos a Venda 450m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-450m2-venda-RS1700000-id-2482777391/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",450.0,3.0,3.0,1700000,6,6.0,Casa,,,Morada  dos Pinheiros,Santana de Parnaíba  SP
5,33,                Casa de condominio com 4 Quartos a Venda 417m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-417m2-venda-RS2200000-id-2476675500/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",417.0,4.0,4.0,2200000,5,4.0,Casa,,,Morada  dos Pinheiros,Santana de Parnaíba  SP
5,34,                Sobrado com 3 Quartos a Venda 632m2            ,www.vivareal.com.br/imovel/sobrado-3-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-632m2-venda-RS1800000-id-2467107383/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",632.0,3.0,3.0,1800000,6,6.0,Casa,,,Morada  dos Pinheiros,Santana de Parnaíba  SP
5,35,                Casa de condominio com 3 Quartos a Venda 220m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-220m2-venda-RS1200000-id-2482776741/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",220.0,3.0,1.0,1200000,4,2.0,Casa,,,Morada  dos Pinheiros,Santana de Parnaíba  SP
6,0,                Casa de condominio com 4 Quartos a Venda 1100m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-1100m2-venda-RS7200000-id-2482778677/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",1100.0,4.0,4.0,7200000,8,8.0,Casa,,,Morada  dos Pinheiros,Santana de Parnaíba  SP
6,1,                Casa de condominio com 4 Quartos a Venda 480m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-480m2-venda-RS1700000-id-2485831480/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",480.0,4.0,4.0,1700000,5,2.0,Casa,,,Morada  dos Pinheiros,Santana de Parnaíba  SP
6,2,                Casa de condominio com 3 Quartos a Venda 245m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-245m2-venda-RS1600000-id-2461345554/?__vt=plp:b,"                Alameda das Paineiras - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",245.0,3.0,3.0,1600000,5,4.0,Casa,Alameda das Paineiras,,Morada  dos Pinheiros,Santana de Parnaíba  SP
6,3,                Casa de condominio com 4 Quartos a Venda 246m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-246m2-venda-RS1500000-id-2459449922/?__vt=plp:b,"                Alameda dos Antúrios - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",246.0,4.0,2.0,1500000,5,4.0,Casa,Alameda dos Antúrios,,Morada  dos Pinheiros,Santana de Parnaíba  SP
6,4,                Sobrado com 4 Quartos a Venda 360m2            ,www.vivareal.com.br/imovel/sobrado-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-360m2-venda-RS1400000-id-1504265483/?__vt=plp:b,"                Alameda das Braúnas - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",360.0,4.0,2.0,1400000,6,4.0,Casa,Alameda das Braúnas,,Morada  dos Pinheiros,Santana de Parnaíba  SP
6,5,                Casa de condominio com 4 Quartos a Venda 600m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-600m2-venda-RS2399500-id-2485563395/?__vt=plp:b,"                Alameda das Anêmonas - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",600.0,4.0,4.0,2399500,4,8.0,Casa,Alameda das Anêmonas,,Morada  dos Pinheiros,Santana de Parnaíba  SP
6,6,                Casa de condominio com 4 Quartos a Venda 400m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-400m2-venda-RS1650000-id-72873723/?__vt=plp:b,"                Alameda das Rosas - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",400.0,4.0,4.0,1650000,5,4.0,Casa,Alameda das Rosas,,Morada  dos Pinheiros,Santana de Parnaíba  SP
6,7,                Casa de condominio com 5 Quartos a Venda 670m2            ,www.vivareal.com.br/imovel/casa-de-condominio-5-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-670m2-venda-RS4900000-id-2457061334/?__vt=plp:b,"                Alameda das Paineiras - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",670.0,5.0,5.0,4900000,10,12.0,Casa,Alameda das Paineiras,,Morada  dos Pinheiros,Santana de Parnaíba  SP
6,8,                Casa de condominio com 4 Quartos a Venda 250m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-250m2-venda-RS1300000-id-2482870737/?__vt=plp:b,"                Alameda dos Piquis - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",250.0,4.0,2.0,1300000,3,4.0,Casa,Alameda dos Piquis,,Morada  dos Pinheiros,Santana de Parnaíba  SP
6,9,                Casa de condominio com 4 Quartos a Venda 450m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-450m2-venda-RS3800000-id-2478324534/?__vt=plp:b,"                Alameda das Paineiras - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",450.0,4.0,4.0,3800000,7,8.0,Casa,Alameda das Paineiras,,Morada  dos Pinheiros,Santana de Parnaíba  SP
6,10,                Casa de condominio com 3 Quartos a Venda 225m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-225m2-venda-RS1550000-id-2482779794/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",225.0,3.0,1.0,1550000,3,4.0,Casa,,,Morada  dos Pinheiros,Santana de Parnaíba  SP
6,11,                Casa de condominio com 5 Quartos a Venda 730m2            ,www.vivareal.com.br/imovel/casa-de-condominio-5-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-730m2-venda-RS4000000-id-1042928037/?__vt=plp:b,"                Alameda das Sucupiras - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",730.0,5.0,5.0,4000000,7,4.0,Casa,Alameda das Sucupiras,,Morada  dos Pinheiros,Santana de Parnaíba  SP
6,12,                Casa de condominio com 3 Quartos a Venda 224m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-224m2-venda-RS990000-id-65146017/?__vt=plp:b,"                Alameda das Sameleiras - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",224.0,3.0,3.0,990000,3,2.0,Casa,Alameda das Sameleiras,,Morada  dos Pinheiros,Santana de Parnaíba  SP
6,13,                Casa com 4 Quartos a Venda 350m2            ,www.vivareal.com.br/imovel/casa-4-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-350m2-venda-RS1449999-id-2433957378/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",350.0,4.0,2.0,1449999,6,4.0,Casa,,,Morada  dos Pinheiros,Santana de Parnaíba  SP
6,14,                Sobrado com 4 Quartos a Venda 350m2            ,www.vivareal.com.br/imovel/sobrado-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-350m2-venda-RS1500000-id-2453011079/?__vt=plp:b,"                Alameda das Perobas - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",350.0,4.0,2.0,1500000,4,2.0,Casa,Alameda das Perobas,,Morada  dos Pinheiros,Santana de Parnaíba  SP
6,15,                Casa de condominio com 5 Quartos a Venda 670m2            ,www.vivareal.com.br/imovel/casa-de-condominio-5-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-670m2-venda-RS4900000-id-86433499/?__vt=plp:b,"                Alameda das Paineiras - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",670.0,5.0,5.0,4900000,9,12.0,Casa,Alameda das Paineiras,,Morada  dos Pinheiros,Santana de Parnaíba  SP
6,16,                Casa de condominio com 3 Quartos a Venda 1000m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-1000m2-venda-RS2500000-id-2482769010/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",1000.0,3.0,2.0,2500000,5,8.0,Casa,,,Morada  dos Pinheiros,Santana de Parnaíba  SP
6,17,                Casa com 4 Quartos a Venda 380m2            ,www.vivareal.com.br/imovel/casa-4-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-380m2-venda-RS1700000-id-1504315483/?__vt=plp:b,"                Alameda das Violetas - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",380.0,4.0,4.0,1700000,5,2.0,Casa,Alameda das Violetas,,Morada  dos Pinheiros,Santana de Parnaíba  SP
6,18,                Sobrado com 4 Quartos a Venda 396m2            ,www.vivareal.com.br/imovel/sobrado-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-396m2-venda-RS1900000-id-1504355481/?__vt=plp:b,"                Alameda das Paineiras, 2135 - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",396.0,4.0,2.0,1900000,4,4.0,Casa,Alameda das Paineiras,2135.0,Morada dos Pinheiros,Santana de Parnaíba  SP
6,19,                Casa de condominio com 4 Quartos para VendaAluguel 318m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-pinheiros-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-318m2-venda-RS1500000-id-2433802027/?__vt=plp:b,"                Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",318.0,4.0,2.0,1500000,2,2.0,Casa,,,Morada  dos Pinheiros,Santana de Parnaíba  SP
6,20,                Sobrado com 4 Quartos a Venda 406m2            ,www.vivareal.com.br/imovel/sobrado-4-quartos-morada-das-flores-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-406m2-venda-RS1350000-id-1504325480/?__vt=plp:b,"                Alameda das Rosas - Morada dos Pinheiros Aldeia da Serra , Santana de Parnaíba - SP              ",406.0,4.0,4.0,1350000,5,4.0,Casa,Alameda das Rosas,,Morada  dos Pinheiros,Santana de Parnaíba  SP
